Time,Tx,Ty,Tz
2.6125,-0.125862551192403,0.052154058201014,0.0059557839318929
2.625,-0.128636440819187,0.052498405870055,0.006189024031114
2.6375,-0.131443152188113,0.052901206805652,0.0063547008349021
2.65,-0.134294932301438,0.053401699918376,0.0064518141190086
2.6625,-0.137156619032699,0.054015008452571,0.0064910196957029
2.675,-0.139959304830349,0.05473475833507,0.0064904415539481
2.6875,-0.142616146679782,0.055542710944538,0.0064713468376008
2.7,-0.145048746116657,0.056413997090716,0.0064531800604796
2.7125,-0.147194966052349,0.057324937041799,0.006450596416842
2.725,-0.149019131286301,0.058255615394285,0.0064711958975107
2.73750000000001,-0.150511764807083,0.059192388132908,0.0065154440171377
2.75000000000001,-0.151681086634538,0.060123654560087,0.0065789248073191
2.76250000000001,-0.152547606530429,0.0610409173875801,0.0066543380801547
2.77500000000001,-0.153136638855167,0.061938061236217,0.0067326884241895
2.78750000000001,-0.153472564763112,0.062809264910921,0.0068063061532209
2.80000000000001,-0.153579875596596,0.063647467473748,0.0068703632882636
2.81250000000001,-0.153478352810584,0.064446622068267,0.0069219107629183
2.82500000000001,-0.153184399760229,0.065200578208329,0.0069597463525102
2.83750000000001,-0.152712087969776,0.06590286006029,0.0069834342915083
2.85000000000001,-0.152071437174298,0.066547460731638,0.0069916679555559
2.86250000000001,-0.15126564166655,0.067130121637565,0.0069810016996657
2.87500000000001,-0.150288343608009,0.067652054835194,0.0069448415470043
2.88750000000001,-0.14911369288563,0.068121475065623,0.0068735775353624
2.90000000000001,-0.147691725639046,0.068555847733388,0.006755992275649
2.91250000000001,-0.14594446598482,0.068983339015634,0.0065812142214975
2.92500000000001,-0.143767009447612,0.069440148837674,0.0063407714878217
2.93750000000001,-0.141036192792037,0.069965604372852,0.0060315799625506
2.95000000000001,-0.13763098165334,0.070596057479399,0.0056579980991633
2.96250000000001,-0.133458962833396,0.071357022135583,0.005232285088566
2.97500000000001,-0.128487513346841,0.072257086441566,0.0047739554079072
2.98750000000001,-0.122769481787371,0.073283879017733,0.0043078545553858
3.00000000000001,-0.116466801448007,0.074405202389048,0.0038600092022349
3.01250000000001,-0.109845832574092,0.075572750980463,0.003455663031355
3.02500000000001,-0.103253121918534,0.076729215288755,0.0031147045146697
3.03750000000001,-0.097069225279501,0.077818793937096,0.0028501907304035
3.05000000000001,-0.0916481821105611,0.078794097938231,0.0026667994100648
3.06250000000001,-0.0872516668610109,0.079624173237597,0.0025609673507381
3.07500000000001,-0.0839978807668661,0.080296910921729,0.0025214131634339
3.08750000000001,-0.0818365168477822,0.080818269648509,0.0025313997029036
3.10000000000001,-0.0805538012712043,0.081209522127688,0.0025707890025139
3.11250000000001,-0.079813352556256,0.081504000504088,0.002619206195511
3.12500000000001,-0.0792238350956406,0.081738921860622,0.002658654696562
3.13750000000001,-0.0784117316713309,0.081951338664183,0.0026737787409489
3.15000000000001,-0.077091286719592,0.082173557367676,0.0026543381498874
3.16250000000001,-0.0751084723334348,0.082429755613793,0.002595007216291
3.17500000000001,-0.0724469828147487,0.082733043927321,0.0024944852234407
3.18750000000001,-0.0692064038014746,0.083079306070414,0.0023558818487117
3.20000000000001,-0.0655511031812938,0.083448132653986,0.0021857290646892
3.21250000000001,-0.0616533056937889,0.08380118973195,0.0019931175243979
3.22500000000001,-0.0576427644406774,0.084085590895132,0.0017893433897281
3.23750000000001,-0.0535773694149282,0.08424088441253,0.0015867411817387
3.25000000000001,-0.049444195332778,0.084208485969248,0.0013977911995984
3.26250000000001,-0.0451864819765683,0.083943043937308,0.0012347004741382
3.27500000000001,-0.0407446254688589,0.083420431051095,0.0011075951549583
3.28750000000001,-0.0360999876923019,0.082642824391128,0.0010239370935039
3.30000000000001,-0.0313030002848879,0.08163705705488,0.000988376751984599
3.31250000000001,-0.0264824689276949,0.080446291245478,0.0010028066708763
3.32500000000001,-0.0218274233883569,0.079117884275765,0.0010660616913899
3.33750000000001,-0.0175488017135809,0.077691136878716,0.0011758910036998
3.35000000000001,-0.0138377842825299,0.07618702020053,0.0013282288235175
3.36250000000001,-0.0108196178621559,0.074608612682857,0.0015167202367534
3.37500000000001,-0.00853825196885391,0.0729461456676,0.0017313370728146
3.38750000000001,-0.0069470944218669,0.071190463999271,0.001957939196414
3.40000000000001,-0.00592893633953891,0.069347496899211,0.002176728285675
3.41250000000001,-0.00532612885287291,0.067449469816269,0.0023631414637855
3.42500000000001,-0.0049763683456709,0.065555663026524,0.0024917579170519
3.43750000000002,-0.0047466399345239,0.063745074534307,0.0025413824617313
3.45000000000002,-0.0045533985117519,0.0620999288290831,0.00250032915678
3.46250000000002,-0.0043644033311309,0.060683117479974,0.0023719033612251
3.47500000000002,-0.00419660989235991,0.059517063040999,0.0021778322897799
3.48750000000002,-0.0040937193148339,0.058575113962023,0.0019560819868346
3.50000000000002,-0.00410762499862791,0.057783157282136,0.0017546891052503
3.51250000000002,-0.0042846581609849,0.057034465095674,0.0016225276722679
3.52500000000002,-0.0046568037510199,0.056213821782574,0.0015988532958651
3.53750000000002,-0.0052409249903559,0.055224778868956,0.0017042722944204
3.55000000000002,-0.00604376487219691,0.054012107073805,0.0019354607330183
3.56250000000002,-0.00706969264074291,0.052573638401574,0.0022662760863917
3.57500000000002,-0.00832734514555991,0.050958136846977,0.0026539675948574
3.58750000000002,-0.00983263040427691,0.049251431167909,0.0030495511170438
3.60000000000002,-0.0116054980204149,0.0475545701743531,0.0034087206219553
3.61250000000002,-0.0136621481275649,0.04596000419076,0.0037010907929518
3.62500000000002,-0.0160046565966999,0.044533325811713,0.0039151532349668
3.63750000000002,-0.0186120302142639,0.04330290563198,0.0040579171550301
3.65000000000002,-0.0214366842150609,0.04226038914296,0.0041497807068588
3.66250000000002,-0.0244036304367129,0.041369048891055,0.0042176841948598
3.67500000000002,-0.0274225653919839,0.040577720053691,0.004285835852279
3.68750000000002,-0.0304024526457609,0.0398357339878661,0.0043713695326234
3.70000000000002,-0.0332673102182379,0.039102999737722,0.004481026826392
3.71250000000002,-0.0359715125056799,0.038359260805457,0.0046124606096468
3.72500000000002,-0.0385122201814409,0.037604087686417,0.0047573779020599
3.73750000000002,-0.0409317359092169,0.036855846830282,0.0049061001644574
3.75000000000002,-0.0433030660557519,0.036144013083631,0.0050524966457469
3.76250000000002,-0.0457200115992339,0.035504771594583,0.0051946028196062
3.77500000000002,-0.0482726061718619,0.034974148130749,0.0053352772193483
3.78750000000002,-0.0510308007675071,0.03458481975741,0.0054805810276983
3.80000000000002,-0.0540315398639413,0.034359975460369,0.0056383333136186
3.81250000000002,-0.0572740698999837,0.034314129138324,0.0058146315607709
3.82500000000002,-0.0607238148611392,0.034452551227816,0.0060122233091427
3.83750000000002,-0.064327476179001,0.034771731203974,0.0062318528264447
3.85000000000002,-0.0680219438121175,0.035260755508527,0.006472513662536
3.86250000000002,-0.0717551917816089,0.035901957950978,0.0067320093469625
3.87500000000002,-0.0754918878708415,0.036673376933924,0.0070087414396218
3.88750000000002,-0.0792202219274245,0.037550014619564,0.0073017032251818
3.90000000000002,-0.0829496581725394,0.038505237261469,0.0076105495361783
3.91250000000002,-0.0867040399112722,0.039513136730977,0.0079346147232187
3.92500000000002,-0.0905146226334271,0.0405510131932501,0.0082718202102871
3.93750000000002,-0.094415140425755,0.041604214011068,0.0086181091036755
3.95000000000002,-0.0984382723679221,0.042669527651553,0.0089661575630471
3.96250000000002,-0.102614900890032,0.04375913951581,0.0093050961697051
3.97500000000002,-0.106974590371191,0.044902424800637,0.0096212832827489
3.98750000000002,-0.111543090207133,0.046143179613112,0.0098993991551645
4.00000000000002,-0.116337913573823,0.047532392031143,0.010123369690592
4.01250000000002,-0.121357623866578,0.049116696129008,0.0102797024446292
4.02500000000002,-0.12657186508257,0.050925396762541,0.0103593478479192
4.03750000000002,-0.131909759607401,0.052958000544875,0.0103595912234218
4.05000000000002,-0.13725595644601,0.055177014608615,0.0102852873359402
4.06250000000002,-0.142454037506247,0.057507540804925,0.0101496407123913
4.07500000000002,-0.147321843098663,0.059845694955569,0.0099730580123971
4.08750000000002,-0.151675124751185,0.06207472900139,0.0097801632228337
4.10000000000002,-0.155355781693365,0.064085152713793,0.0095969474637548
4.11250000000002,-0.158262703950963,0.065795701457111,0.0094461141732877
4.12500000000002,-0.16037131217643,0.067168490101806,0.0093433394541942
4.13750000000003,-0.161741760132118,0.068216223706708,0.0092946712169886
4.15000000000003,-0.162510984992217,0.068998129001466,0.0092958612820549
4.16250000000003,-0.16287039190809,0.069607201415143,0.0093336863163508
4.17500000000003,-0.163033012907568,0.070150441601345,0.0093892185038686
4.18750000000003,-0.163196036360701,0.070727771930803,0.0094420669523412
4.20000000000003,-0.163511646398471,0.071413270538357,0.0094751920060121
4.21250000000003,-0.164064701727121,0.072244330146977,0.0094789058003903
4.22500000000003,-0.164866696628202,0.073219539234895,0.0094526672476791
4.23750000000003,-0.165863622085535,0.074304141664872,0.0094045637255409
4.25000000000003,-0.166955466168644,0.075441941765179,0.0093488810375668
4.26250000000003,-0.168022198413424,0.076570184075143,0.0093020782571532
4.27500000000003,-0.168944718594078,0.077631759115697,0.0092779744175333
4.28750000000003,-0.169636012676296,0.078585886568692,0.0092851221800929
4.30000000000003,-0.170046272397807,0.079410744049614,0.0093247850424499
4.31250000000003,-0.170167347180797,0.08010209964202,0.0093924037266243
4.32500000000003,-0.170023222143321,0.080667049083199,0.0094795252540235
4.33750000000003,-0.169658206694091,0.081117807391999,0.0095767911139123
4.35000000000003,-0.169116729564107,0.081464558814243,0.0096767712406148
4.36250000000003,-0.168428931408329,0.081713517888555,0.0097744393936303
4.37500000000003,-0.167602340879535,0.081864857145609,0.0098680085162811
4.38750000000003,-0.166619296571501,0.081914647294096,0.0099568324422754
4.40000000000003,-0.165444439235916,0.081862018381628,0.0100388662019056
4.41250000000003,-0.164041580780939,0.081711216705144,0.0101076995659281
4.42500000000003,-0.162383163600486,0.081473106680389,0.010153673018488
4.43750000000003,-0.16046447231407,0.081167242959759,0.0101634675699106
4.45000000000003,-0.158302277236936,0.080816307746348,0.0101228197292996
4.46250000000003,-0.155931159840305,0.080442117326768,0.0100196660671635
4.47500000000003,-0.153382899384538,0.080058236323155,0.0098469353526881
4.48750000000003,-0.150666155638771,0.079666563296989,0.0096051811136577
4.50000000000003,-0.147747169138214,0.079255878697595,0.009300652477883
4.51250000000003,-0.144543184298887,0.07880356766113,0.0089424242648972
4.52500000000003,-0.140931478035533,0.078282252796562,0.0085412345715703
4.53750000000003,-0.136780329756462,0.077674059822453,0.0081045860961005
4.55000000000003,-0.131975964890398,0.076974201375667,0.007636712610626
4.56250000000003,-0.126466404097403,0.076198478404901,0.007138207560486
4.57500000000003,-0.120285716777512,0.075381896489822,0.0066092677331489
4.58750000000003,-0.113564350787201,0.074571316829295,0.0060528194009504
4.60000000000003,-0.10651581506887,0.073813612306674,0.0054776530082794
4.61250000000003,-0.0994020148320508,0.073142280726999,0.0048998752527532
4.62500000000003,-0.0924861247585197,0.072566298722006,0.0043419456969665
4.63750000000003,-0.0859836634729169,0.072065555386733,0.003829889452302
4.65000000000003,-0.0800250924398363,0.071594102150316,0.0033884399891959
4.66250000000003,-0.0746384204888229,0.07109102159322,0.0030362130472028
4.67500000000003,-0.0697564407531407,0.070496119111978,0.0027824097411946
4.68750000000003,-0.0652452956974984,0.069765535211083,0.0026259067872685
4.70000000000003,-0.0609471791679989,0.068883637918927,0.0025571993165856
4.71250000000003,-0.0567250670356584,0.0678670595402,0.0025614602193191
4.72500000000003,-0.0524988708849415,0.066760080791438,0.0026228057518259
4.73750000000003,-0.048265237776288,0.06562277809601,0.0027272368551102
4.75000000000003,-0.0440969386969239,0.064516461892375,0.0028643009920627
4.76250000000003,-0.0401240841249459,0.063489794137596,0.0030258002310052
4.77500000000003,-0.0365019025766409,0.06256970815116,0.0032039360417191
4.78750000000003,-0.0333741992695009,0.061758977599997,0.0033892425140513
4.80000000000003,-0.0308398287661419,0.061040164982287,0.0035691967976203
4.81250000000003,-0.0289293590743709,0.060384228146592,0.0037294255079491
4.82500000000003,-0.0275964277942929,0.059760044798641,0.0038557061791936
4.83750000000003,-0.0267238486870149,0.059142633155474,0.0039380149150777
4.85000000000004,-0.0261462570650199,0.058517797532697,0.0039734121948296
4.86250000000004,-0.0256738178928069,0.057881584527777,0.0039687943542207
4.87500000000004,-0.0251349143686029,0.057238138937894,0.0039397830462502
4.88750000000004,-0.0243902414348019,0.056596099389941,0.0039053328577199
4.90000000000004,-0.0233633043965099,0.055966648679482,0.003886099855966
4.91250000000004,-0.0220476933165519,0.055360479187748,0.0038973450925224
4.92500000000004,-0.0205057583752819,0.054790269009537,0.0039464612033901
4.93750000000004,-0.0188606603162979,0.054272829463017,0.0040309035781338
4.95000000000004,-0.0172673500784409,0.053827309316593,0.0041417545718582
4.96250000000004,-0.0158938588416689,0.053473955161041,0.0042668777701349
4.97500000000004,-0.0148877410437749,0.053227721629005,0.0043956832489213
4.98750000000004,-0.0143510748268909,0.053091857498073,0.0045224196537596
5.00000000000004,-0.0143189277433599,0.053052405432617,0.0046477739582278
5.01250000000004,-0.0147559966224819,0.053077782501237,0.0047766803273301
5.02500000000004,-0.0155677836032399,0.053122993829706,0.004915427783499
5.03750000000004,-0.0166246418968269,0.053137970648099,0.0050680654097743
5.05000000000004,-0.0178017931918169,0.053081542627422,0.0052351169164032
5.06250000000004,-0.0190208077378849,0.05293187063813,0.0054124951454322
5.07500000000004,-0.0202884363662779,0.052694345475097,0.0055935788905287
5.08750000000004,-0.0217192730813349,0.052405842248377,0.0057715205423186
5.10000000000004,-0.0235297023834959,0.052126799688675,0.0059412652204959
5.11250000000004,-0.0260093519600199,0.0519310784098651,0.0061019736989328
5.12500000000004,-0.0294606544836889,0.051886298469019,0.0062564227648138
5.13750000000004,-0.0341289739200389,0.052040069697178,0.0064080309579114
5.15000000000004,-0.0401360923697739,0.052410586370649,0.006558911153122
5.16250000000004,-0.0474319166765282,0.052983503361643,0.0067060045692257
5.17500000000004,-0.0557851050200924,0.053718709850768,0.0068431184405904
5.18750000000004,-0.0648042779122437,0.054559063694521,0.006959748612521
5.20000000000004,-0.0740083838161573,0.055450178287839,0.0070461125984069
5.21250000000004,-0.0829119100439484,0.056355447223146,0.0070945905720974
5.22500000000004,-0.0911066981515399,0.0572640016999501,0.0071041199911785
5.23750000000004,-0.0983321528822927,0.05819163016006,0.007078815485814
5.25000000000004,-0.104506064621636,0.059174894982609,0.0070268892940981
5.26250000000004,-0.109716270407132,0.060258195456352,0.0069572059948318
5.27500000000004,-0.114175417983713,0.061477606236705,0.0068760913654394
5.28750000000004,-0.118155989305611,0.062847838447303,0.0067864241529008
5.30000000000004,-0.121919708597501,0.064353726390877,0.0066878498608113
5.31250000000004,-0.125662034749312,0.065951057453356,0.0065793705421857
5.32500000000004,-0.12948196777647,0.067575441111345,0.0064635004868009
5.33750000000004,-0.133379464013523,0.069157594720547,0.0063486099969085
5.35000000000004,-0.13727811265452,0.07064045478009,0.0062505116768824
5.36250000000004,-0.141057099991479,0.071993352514976,0.0061900047735934
5.37500000000004,-0.144595804797398,0.073219251237816,0.0061900599889499
5.38750000000004,-0.147798700734101,0.074353596349801,0.0062694457126663
5.40000000000004,-0.150612244053033,0.075452968278116,0.0064381142200126
5.41250000000004,-0.153022978602226,0.076577719067992,0.0066934909874991
5.42500000000004,-0.155048906023772,0.077775867405847,0.0070203692264697
5.43750000000004,-0.156720842426926,0.079066588360993,0.0073915924615988
5.45000000000004,-0.158071445485595,0.080434582767095,0.0077723395456089
5.46250000000004,-0.159126590362514,0.081830108646721,0.0081278106094602
5.47500000000004,-0.159905016673621,0.083181016725617,0.0084264301968614
5.48750000000004,-0.160423715265244,0.084406178839758,0.0086462836603187
5.50000000000004,-0.160706684587111,0.085437638307384,0.0087785864556074
5.51250000000004,-0.160786420411647,0.086233768068212,0.0088274292536693
5.52500000000004,-0.160706975400987,0.08678778544324,0.008809410292778
5.53750000000004,-0.160508258388523,0.087125806272483,0.0087499279903287
5.55000000000005,-0.160223064783204,0.087300583397558,0.0086771452629825
5.56250000000005,-0.159847008151839,0.087376793736733,0.008612330535758
5.57500000000005,-0.159336175824343,0.087418290083804,0.0085665343552555
