0.0125,0.197925657355507,-0.35705813870404,0.0470547774148108
0.025,0.194693751509343,-0.355811455103995,0.0477023820078159
0.0375,0.191121817942627,-0.354454363874241,0.0482254320387206
0.05,0.187175914700679,-0.353039020675266,0.048590582688717
0.0625,0.182854019959009,-0.351639533637799,0.0487768788546925
0.075,0.178190113745107,-0.350338526565619,0.0487851677667257
0.0875,0.173249290413896,-0.349212533497947,0.0486439842612066
0.1,0.168116840219063,-0.34831881851674,0.0484083629913444
0.1125,0.162881508630621,-0.347688728772417,0.0481503259811842
0.125,0.157621979974517,-0.347323878507197,0.0479444890141097
0.1375,0.152392090374921,-0.347205348237201,0.04784993612553
0.15,0.147216592108728,-0.34729933204022,0.0478959302516313
0.1625,0.142087551830615,-0.347564291950799,0.0480753818276672
0.175,0.13697561690993,-0.347961279838779,0.0483432973327677
0.1875,0.131834269790391,-0.348458636807313,0.0486274154278879
0.2,0.12661167499608,-0.349036048406942,0.0488435166061993
0.2125,0.121259291386471,-0.349684516466067,0.0489126376729492
0.225,0.115738054534972,-0.350404786240611,0.0487783648639715
0.2375,0.110022860200029,-0.351204318513972,0.0484169603928882
0.25,0.104104624170098,-0.352095204678906,0.0478419107518054
0.2625,0.0979911136904437,-0.353090628472324,0.0470995556895167
0.275,0.0917042606422586,-0.354202476376415,0.046259195864179
0.2875,0.0852804510585017,-0.355438084037926,0.0454008988529795
0.3,0.0787657499687844,-0.35679933308582,0.0446011630387425
0.3125,0.0722135553530224,-0.358283684497248,0.0439215497718083
0.325,0.0656819156545742,-0.359881147813997,0.0433987808008909
0.3375,0.0592281331324252,-0.361577559250971,0.043039488179653
0.35,0.0529084093703828,-0.363353194338076,0.0428213221648929
0.3625,0.0467748127552991,-0.365183428854775,0.0426957165236331
0.375,0.0408761237647659,-0.367036119155264,0.0425965361936543
0.3875,0.0352584234747225,-0.368873091615623,0.0424484702870557
0.4,0.0299655402426551,-0.370648508164739,0.0421805144158555
0.4125,0.025037598137043,-0.37231270216193,0.0417373704663656
0.425,0.0205074743293465,-0.373818255619359,0.0410884203566719
0.4375,0.0163942186746846,-0.375126921910191,0.0402341501118665
0.45,0.0126986858955118,-0.376220184145954,0.0392085114271438
0.4625,0.00939469985894249,-0.377104789011538,0.0380757262689226
0.475,0.00642755920208122,-0.377814346721696,0.0369212145599572
0.4875,0.00371681316778638,-0.378403213787773,0.035839347693478
0.5,0.00116440472469905,-0.37893920031916,0.0349190440603555
0.5125,-0.00133311235436145,-0.379484978408716,0.0342297264175465
0.525,-0.00386860069573637,-0.380085598577231,0.033809642256365
0.5375,-0.00651073913449398,-0.380756792777693,0.0336613691737106
0.55,-0.00929124885151172,-0.38148189119332,0.0337524713150194
0.5625,-0.0122090610362267,-0.382215931052908,0.0340219827588601
0.575,-0.015230840688514,-0.382899050765828,0.0343931490094031
