Time,Tx,Ty,Tz
0,0,0,0
0.0125,0.000660394569687903,-0.001085379564707,-0.000109116934201195
0.025,0.0012922566620697,-0.00221303647328597,-0.000497982068554004
0.0375,0.0018348368797107,-0.00337342104527599,-0.0010511458709524
0.05,0.0022647117398511,-0.00455907495396696,-0.00160863977420519
0.0625,0.0025848051126084,-0.00577026040822298,-0.0020014876067543
0.075,0.0028255663438348,-0.00701374179474196,-0.002093097738025
0.0875,0.0030267384636526,-0.00830006854360099,-0.0018044725360382
0.1,0.0032242097652902,-0.00963927325432901,-0.0011248057940316
0.1125,0.0034300545007632,-0.011029762757179,-0.000106663487408593
0.125,0.0036327765745737,-0.012448594689735,0.0011564741268973
0.1375,0.0037986309558029,-0.013844679660631,0.00256817238607761
0.15,0.0038855280261204,-0.015150032631512,0.0040550432179194
0.1625,0.0038644532036826,-0.016282966792912,0.0055879544760465
0.175,0.0037298877359674,-0.017167730082883,0.0071908302294567
0.1875,0.0035106797607435,-0.017754140560575,0.0089279601537757
0.2,0.0032633014821921,-0.01803245672465,0.010887255089946
0.2125,0.0030526787451821,-0.018046960658666,0.0131573785187975
0.225,0.0029313307306669,-0.017886550789514,0.0158059467064131
0.2375,0.0029194757763314,-0.017673228974746,0.0188716823254011
0.25,0.0029960789197226,-0.017538898570022,0.0223595173605897
0.2625,0.0031006281531413,-0.017594066730306,0.0262454774847912
0.275,0.0031563779558974,-0.017911827460568,0.0304853002200658
0.2875,0.0030954241564272,-0.018511409957169,0.0350230672602673
0.3,0.0028832425561169,-0.019362130999907,0.039798938665469
0.3125,0.0025365732940905,-0.020394998628583,0.0447489591719306
0.325,0.0021168672699917,-0.021524626094856,0.049812681367968
0.3375,0.0017087949424049,-0.022669492835881,0.0549274895476646
0.35,0.0013887943158704,-0.023767802587919,0.0600301764893662
0.3625,0.0011944883300657,-0.024786905233183,0.0650607829297652
0.375,0.0011040482098819,-0.025719452193629,0.0699665875382735
0.3875,0.0010338831846234,-0.026570657406777,0.0747074920179023
0.4,0.000866315224076798,-0.02734827390276,0.0792562161157595
0.4125,0.000488781025146198,-0.028055112973983,0.0836009446305844
0.425,-0.000167080319200603,-0.028688622708654,0.0877448491404187
0.4375,-0.0010938177020681,-0.029249603064512,0.0917047949793447
0.45,-0.0021987159855788,-0.029746185504914,0.095507713823791
0.4625,-0.0033254950738755,-0.030207214543308,0.0991921667271547
0.475,-0.0042948772463091,-0.03068415072572,0.102801781049503
0.4875,-0.0049574856868784,-0.031237898792452,0.106381972680911
0.5,-0.0052374109505035,-0.031924310140483,0.109976457946805
0.5125,-0.0051546715734084,-0.032781467570304,0.113627685723518
0.525,-0.0048256642552375,-0.033804765087705,0.117363941822788
0.5375,-0.0044325091101581,-0.034943501589808,0.121196522915551
0.55,-0.0041772621223599,-0.036109669787237,0.125116868623227
0.5625,-0.0042331768328706,-0.037205379143612,0.129102622064842
0.575,-0.0046977331614962,-0.038143177075148,0.133112939748257
0.5875,-0.0055816369993609,-0.038892264331553,0.137112990362549
0.6,-0.0068029659246681,-0.039478108779449,0.141102896767644
0.6125,-0.008219028463157,-0.040002623334058,0.145100736488741
0.625,-0.0096485699871599,-0.04062120210285,0.149159330934775
0.6375,-0.010928343848034,-0.041514774595988,0.153355190045771
0.65,-0.0119404327822133,-0.042840413754755,0.157765773781461
0.6625,-0.0126324748635986,-0.044703213094265,0.162437257369592
0.675,-0.013025203092429,-0.047128864041342,0.167367987211413
0.6875,-0.013212812917664,-0.050063050895128,0.172493675192195
0.7,-0.0133316587912473,-0.053380877021579,0.177680232177741
0.712499999999999,-0.0135469990581903,-0.056912092393729,0.18275077356985
0.724999999999999,-0.0140080669061356,-0.060477201926905,0.187516546909421
0.737499999999999,-0.0148258950889751,-0.06391981991117,0.191813901076393
0.749999999999999,-0.0160479528725583,-0.067121385359179,0.195536480877606
0.762499999999999,-0.017646610167283,-0.070014401992963,0.198660313304398
0.774999999999999,-0.0195195701948011,-0.072576148405883,0.201239317578256
0.787499999999999,-0.0215194530752338,-0.074823680514799,0.203389929359243
0.799999999999999,-0.023474755213607,-0.076802522105535,0.205243403550696
0.812499999999999,-0.0252287199496728,-0.078572811126974,0.206920677824355
0.824999999999999,-0.026669988987228,-0.080195622390588,0.208489938824959
0.837499999999999,-0.0277500843818514,-0.081738261709993,0.209962855344141
0.849999999999999,-0.0284889686005772,-0.083252230492004,0.2112788640618
0.862499999999999,-0.0289577424044722,-0.084768427815191,0.21233629302107
0.874999999999999,-0.0292548329551704,-0.086285744133698,0.213020614087315
0.887499999999999,-0.0294819829329698,-0.087766590411273,0.213242335576718
0.899999999999999,-0.0297200558248543,-0.089134493665814,0.212963916154155
0.912499999999999,-0.03001819301591,-0.09028404423854,0.212222670663198
0.924999999999999,-0.0303952431778487,-0.091103881102077,0.211130181421423
0.937499999999999,-0.0308534550732108,-0.091502835630912,0.209858416100325
0.949999999999999,-0.0313890067168749,-0.09144495948492,0.208608664391545
